#Powered_by_ParaTranz
radio_factory_desc;The radio is one of the most widely demanded consumer goods of the twentieth century. Producing it requires glass and electronic equipment.
telephone_factory_desc;The birth of the telephone was a great leap in communication technology. This factory requires glass and electronic equipment.
electric_gear_factory_desc;Producing electronic equipment requires rubber, coal and steel. Many items need electronic equipment, such as automobiles and airplanes.
machine_parts_factory_desc;Machine parts are indispensable for all factory equipment; steel and coal are necessary for manufacturing machine parts.
synthetic_oil_factory_desc;Synthetic oil factories can synthesize oil from coal. This is especially important for countries without stable access to oil.
fuel_refinery_desc;Fuel refineries refine oil into fuel for use in automobiles.
steamer_shipyard_desc;Steamships were a great improvement over sailing ships; they no longer relied on wind and could be built larger and stronger. Steel and coal are prerequisites for building steamships.
luxury_clothes_factory_desc;In this factory, regular clothes are processed with silk to produce luxury clothes for the rich strata.
luxury_furniture_factory_desc;In this factory, regular furniture is processed with tropical wood to produce luxury furniture for the upper classes.
steel_factory_desc;In this factory, iron and coal are used to make steel. Steel is used to make weapons, railroads and other buildings and projects.
artillery_factory_desc;Steel and explosives can be used to make artillery. Artillery greatly increases the firepower of armies.
clipper_shipyard_desc;Clippers are purely commercial sailing ships. This type of factory requires cloth and wood.
small_arms_factory_desc;Small arms need steel and ammunition to manufacture. They are basic equipment for newly formed units.
furniture_factory_desc;Furniture is made from wood. It is a necessity for every household and is aimed at the broad masses.
paper_mill_desc;Paper mills use wood to make paper. Paper is used for books, newspapers and other media.
regular_clothes_factory_desc;Cloth and dyes are needed by this type of factory, and they will be made into clothes for the broad masses.
explosives_factory_desc;Fertilizer and ammunition can be used to make explosives. Explosives are then used to produce artillery.
ammunition_factory_desc;Large quantities of ammunition can be produced here. Required raw materials are iron, coal and sulfur.
canned_food_factory_desc;Iron and meat can be made into canned food. These canned foods are used to supply troops due to their long shelf life.
dye_factory_desc;Dyes can not only be produced from plantations but also synthesized from coal.
liquor_distillery_desc;Liquor is a popular alcoholic beverage among the masses, produced from grain.
winery_desc;Wine is a status symbol of the wealthy, produced from fruit.
lumber_mill_desc;Logs can be made into wood. Wood can be used to build buildings, make paper, build ships and manufacture furniture.
fabric_factory_desc;Cotton is woven into cloth here. Cloth, as a tightly woven textile, can be used to make sails and clothes.
cement_factory_desc;Cement is a building material used to construct sturdy structures like fortresses and bridges, and can be made from coal.
glass_factory_desc;This type of factory uses coal to make glass. Glass is commonly used in mirrors and windows.
fertilizer_factory_desc;This type of factory uses sulfur to make fertilizer. Fertilizer can increase agricultural output.
mild_climate;Mild Climate
temperate_climate;Temperate Climate
harsh_climate;Harsh Climate
inhospitable_climate;Inhospitable Climate
ocean;Ocean
arctic;Arctic
farmlands;Farmlands
forest;Forest
hills;Hills
woods;Woods
mountain;Mountain
steppe;Steppe
plains;Plains
jungle;Jungle
marsh;Marsh
desert;Desert
coastal_desert;Coastal Desert
STRATA_POOR;Poor Strata
STRATA_MIDDLE;Middle Strata
STRATA_RICH;Rich Strata
GOLD;Precious Metals
INTEREST;Interest
NATIONAL_BANK;National Bank
EDUCATION;Education
ADMINISTRATION;Administration
SOCIAL_SPENDING;Social Spending
MILITARY_SPENDING;Military Spending
CLOSE;Close
CLOSE_WINDOW;Close Window
revanchism_desc;The people are angry about lost territories and such events, they need this Chaplinesque character to cheer them up.
BASE_CHANCE;Base Chance: $CHANCE$%
BASE_VALUE;Base Value
FROM_PROV_SIZE;Province Size: x
BASE_RGO_SIZE;Base Labor Force:
xxxx;
REB;Rebels
ALB;Albania
BOS;Bosnia-Herzegovina
BUL;Bulgaria
CRO;Croatia
CYP;Cyprus
GRE;Greece
MOL;Moldavia
MON;Montenegro
ROM;Romania
SER;Serbia
TUR;Ottoman Empire
WAL;Wallachia
SWI;Switzerland
SLO;Slovenia
AUS;Austria
BOH;Bohemia-Moravia
DZG;Danzig
KRA;Krakow
CRI;Crimea
EST;Estonia
HUN;Hungary
LIT;Lithuania
LAT;Latvia
POL;Poland
RUS;Russia
SLV;Slovakia
RUT;Ruthenia
SIE;Transylvania
UKR;Ukraine
GER;Germany
NGF;North German Federation
SGF;South German Federation
BAD;Baden
BAV;Bavaria
BRA;Brunswick
BRE;Bremen
FRM;Frankfurt am Main
HAM;Hamburg
HAN;Hanover
HES;Hesse-Darmstadt
HEK;Hesse-Kassel
HOL;Holstein
LUB;Lubeck
LUX;Luxembourg
OLD;Oldenburg
PRU;Prussia
SAX;Saxony
SCH;Schleswig
WUR;Wurttemberg
COB;Saxony-Coburg-Gotha
LIP;Lippe-Detmold
MEC;Mecklenburg
ITA;Italy
LOM;Lombardy
PAR;Parma
MOD;Modena
PAP;Papal States
SAR;Sardinia-Piedmont
SIC;Two Sicilies
TUS;Tuscany
VEN;Venice
DEN;Denmark
FIN;Finland
NOR;Norway
SCA;Scandinavia
SWE;Sweden
BEL;Belgium
CAT;Catalonia
ENG;United Kingdom
FLA;Flanders
WLL;Wallonia
FRA;France
IRE;Ireland
NET;Netherlands
POR;Portugal
SCO;Scotland
SPA;Spain
PER;Persia
NEJ;Najd
AFG;Afghanistan
EGY;Egypt
KHI;Khiva
BUK;Bukhara
KOK;Kokand
OMA;Oman
YEM;Yemen
ABU;Abu Dhabi
TRA;Travancore
MYS;Mysore
HYD;Hyderabad
NAG;Nagpur
BAS;Bastar
ORI;Orissa
BUN;Bundelkhand
AWA;Oudh
GWA;Gwalior
BHO;Bhopal
IND;Indore
JAI;Jaipur
MEW;Mewar
JOD;Jodhpur
BER;Baroda
KUT;Kutch
SIN;Sindh
MAK;Makran
KAL;Kalat
JAS;Jaisalmer
BIK;Bikaner
PAN;Punjab
SHI;Simla
LAD;Ladakh
KAS;Kashmir
NEP;Nepal
SIK;Sikkim
BHU;Bhutan
ETH;Ethiopia
LIB;Liberia
REMOVE_ALD;Algeria
MOR;Morocco
TRI;Tripolitania
SOK;Sokoto
ZUL;Zulu
SAF;South Africa
MAD;Madagascar
CHI;China
JAP;Japan
KOR;Korea
TIB;Tibet
SIA;Siam
CAM;Cambodia
BUR;Burma
DAI;Vietnam
BRU;Brunei
BAL;Bali
JOH;Johor
JAV;Java
AST;Australia
NZL;New Zealand
HAW;Hawaii
USA;United States
CSA;Confederate States
CAN;Canada
TEX;Texas
CAL;Republic of California
COL;Colombia
NEN;New England
MEX;Mexico
CUB;Cuba
DOM;Dominican Republic
HAI;Haiti
UCA;Federal Republic of Central America
PNM;Panama
HON;Honduras
ELS;El Salvador
GUA;Guatemala
NIC;Nicaragua
COS;Costa Rica
DES;Deseret
QUE;Quebec
MTC;Metis Union
VNZ;Venezuela
BRZ;Brazil
URU;Uruguay
PRG;Paraguay
ARG;Argentina
CHL;Chile
PEU;Peru
BOL;Bolivia
CLM;Colombia
ATJ;Aceh
HDJ;Hejaz
ECU;Ecuador
TUN;Tunisia
NAL;Natalia
ORA;Orange
TRN;Transvaal
LUA;Luang Prabang
WIA;Vientiane
NEW;Newfoundland
ZAN;Zanzibar
NAS;Nassau
ANH;Anhalt
WEI;Saxony-Weimar
MEI;Saxony-Meiningen
MAN;Manhattan Commune
CRE;Crete
ION;Ionian Islands
TRE;Trieste
ARM;Armenia
GEO;Georgia
CHE;Cherokee
MUG;Mughal
LUC;Lucca
KUK;Austria-Hungary
KUK_ADJ;Austro-Hungarian
REB_ADJ;Rebel
GER_ADJ;German
ENG_ADJ;British
RUS_ADJ;Russian
USA_ADJ;American
JAP_ADJ;Japanese
FRA_ADJ;French
ITA_ADJ;Italian
DEN_ADJ;Danish
EST_ADJ;Estonian
FIN_ADJ;Finnish
LAT_ADJ;Latvian
LIT_ADJ;Lithuanian
NOR_ADJ;Norwegian
SCA_ADJ;Scandinavian
SWE_ADJ;Swedish
BEL_ADJ;Belgian
FLA_ADJ;Flemish
NET_ADJ;Dutch
IRE_ADJ;Irish
LUX_ADJ;Luxembourgish
SCO_ADJ;Scottish
WLL_ADJ;Walloon
AUS_ADJ;Austrian
CRO_ADJ;Croatian
HUN_ADJ;Hungarian
POL_ADJ;Polish
ROM_ADJ;Romanian
SLV_ADJ;Slovak
SLO_ADJ;Slovenian
SWI_ADJ;Swiss
POR_ADJ;Portuguese
SPA_ADJ;Spanish
ALB_ADJ;Albanian
BOS_ADJ;Bosnian
BUL_ADJ;Bulgarian
GRE_ADJ;Greek
MON_ADJ;Montenegrin
SER_ADJ;Serbian
SIE_ADJ;Transylvanian
UKR_ADJ;Ukrainian
AFG_ADJ;Afghan
ARM_ADJ;Armenian
GEO_ADJ;Georgian
OMA_ADJ;Omani
TUR_ADJ;Ottoman
PER_ADJ;Persian
YEM_ADJ;Yemeni
CHI_ADJ;Chinese
KOR_ADJ;Korean
TIB_ADJ;Tibetan
BRU_ADJ;Bruneian
BUR_ADJ;Burmese
CAM_ADJ;Cambodian
ALD_ADJ;Algerian
EGY_ADJ;Egyptian
MOR_ADJ;Moroccan
TUN_ADJ;Tunisian
LIB_ADJ;Liberian
ETH_ADJ;Ethiopian
MAD_ADJ;Madagascan
SAF_ADJ;South African
AST_ADJ;Australian
NZL_ADJ;New Zealander
CAL_ADJ;Californian
CAN_ADJ;Canadian
CSA_ADJ;Confederate
QUE_ADJ;Quebecois
CUB_ADJ;Cuban
COS_ADJ;Costa Rican
DOM_ADJ;Dominican
GUA_ADJ;Guatemalan
HAI_ADJ;Haitian
HON_ADJ;Honduran
NIC_ADJ;Nicaraguan
PNM_ADJ;Panaman
ELS_ADJ;Salvadoran
ARG_ADJ;Argentine
BOL_ADJ;Bolivian
BRZ_ADJ;Brazilian
CHL_ADJ;Chilean
CLM_ADJ;Colombian
ECU_ADJ;Ecuadorian
MEX_ADJ;Mexican
PRG_ADJ;Paraguayan
PEU_ADJ;Peruvian
TEX_ADJ;Texan
URU_ADJ;Uruguayan
VNZ_ADJ;Venezuelan
CAT_ADJ;Catalan
BAV_ADJ;Bavarian
PRU_ADJ;Prussian
SGF_ADJ;South German
CRE_ADJ;Cretan
CRI_ADJ;Crimean
RUT_ADJ;Ruthenian
CYP_ADJ;Cypriot
NEP_ADJ;Nepali
UCA_ADJ;Central American
HAW_ADJ;Hawaiian
SIA_ADJ;Siamese
CHE_ADJ;Cherokee
BHU_ADJ;Bhutanese
JAV_ADJ;Javanese
BAL_ADJ;Balinese
MUG_ADJ;Mughal
MOL_ADJ;Moldavian
WAL_ADJ;Wallachian
DAI_ADJ;Vietnamese
COL_ADJ;Colombian
WIA_ADJ;Laotian
ZUL_ADJ;Zulu
ZAN_ADJ;Zanzibari
HAN_ADJ;Hanoverian
SIC_ADJ;Sicilian
HES_ADJ;Hessian
OLD_ADJ;Oldenburgian
MOD_ADJ;Modenese
COB_ADJ;Saxon
MEI_ADJ;Saxon
WEI_ADJ;Saxon
SAX_ADJ;Saxon
BOH_ADJ;Bohemian
VEN_ADJ;Venetian
LOM_ADJ;Lombard
HEK_ADJ;Hessian
MEC_ADJ;Mecklenburg
NGF_ADJ;North German
WUR_ADJ;Wurttemberg
ABU_ADJ;Abu Dhabi
ANH_ADJ;Anhalt
ATJ_ADJ;Acehnese
AWA_ADJ;Oudhi
BAS_ADJ;Bastari
BER_ADJ;Barodan
BHO_ADJ;Bhopali
BIK_ADJ;Bikaneri
BRA_ADJ;Brunswick
BRE_ADJ;Bremen
BUK_ADJ;Bukharan
BUN_ADJ;Bundelkhandi
DES_ADJ;Deseret
FRM_ADJ;Frankfurt
GWA_ADJ;Gwaliori
HAM_ADJ;Hamburg
HDJ_ADJ;Hejazi
HOL_ADJ;Holstein
HYD_ADJ;Hyderabadi
IND_ADJ;Indore
ION_ADJ;Ionian
JAI_ADJ;Jaipuri
JAS_ADJ;Jaisalmeri
JOD_ADJ;Jodhpur
JOH_ADJ;Johorean
KAL_ADJ;Kalati
KAS_ADJ;Kashmiri
KHI_ADJ;Khivan
KOK_ADJ;Kokandi
KRA_ADJ;Krakow
KUT_ADJ;Kutchi
LAD_ADJ;Ladakhi
LIP_ADJ;Lippe
LUA_ADJ;Luang Prabang
LUB_ADJ;Lubeck
LUC_ADJ;Lucchese
MAK_ADJ;Makrani
MAN_ADJ;Manhattan
MEW_ADJ;Mewari
MTC_ADJ;Metis
MYS_ADJ;Mysorean
NAG_ADJ;Nagpuri
NAL_ADJ;Natalian
NAS_ADJ;Nassau
NEJ_ADJ;Najdi
NEN_ADJ;New Englander
NEW_ADJ;Newfoundlander
ORA_ADJ;Orange
ORI_ADJ;Oriya
PAN_ADJ;Punjabi
PAP_ADJ;Papal
PAR_ADJ;Parmesan
SAR_ADJ;Sardinian
SCH_ADJ;Schleswig
SHI_ADJ;Simla
SIK_ADJ;Sikkimese
SIN_ADJ;Sindhi
SOK_ADJ;Sokoto
TRA_ADJ;Travancore
TRE_ADJ;Triestine
TRI_ADJ;Tripolitanian
TRN_ADJ;Transvaal
TUS_ADJ;Tuscan
germanic;Germanic
dutch;Dutch
flemish;Flemish
north_german;North German
south_german;South German
swiss;Swiss
pan_swiss;Pan-Swiss
beneluxian;Beneluxian
ashkenazi;Ashkenazi Jewish
scandinavian;Scandinavian
swedish;Swedish
danish;Danish
norwegian;Norwegian
icelandic;Icelandic
finnish;Finnish
british;British
irish;Irish
italian;Italian
north_italian;North Italian
south_italian;South Italian
maltese;Maltese
iberian;Iberian
basque;Basque
spanish;Spanish
catalan;Catalan
portuguese;Portuguese
french;French
wallonian;Walloon
south_slavic;South Slavic
croat;Croat
serb;Serb
bulgarian;Bulgarian
romanian;Romanian
albanian;Albanian
slovene;Slovene
bosniak;Bosniak
REMOVE_west_slavic;West Slavic
czech;Czech
polish;Polish
hungarian;Hungarian
slovak;Slovak
east_slavic;East Slavic
russian;Russian
byelorussian;Belarusian
ukrainian;Ukrainian
ugrian;Ugrian
baltic;Baltic
lithuanian;Lithuanian
latvian;Latvian
estonian;Estonian
levantine;Levantine
greek;Greek
georgian;Georgian
armenian;Armenian
sephardic;Sephardic Jewish
turko_semitic;Turko-Semitic
maghrebi;Maghrebi
misri;Egyptian
mashriqi;Mashriqi
bedouin;Bedouin
berber;Berber
turkish;Turkish
azerbaijani;Azerbaijani
north_caucasian;North Caucasian
kurdish;Kurdish
iranian_turanian;Iranian-Turanian
persian;Persian
uzbek;Uzbek
kazak;Kazakh
kirgiz;Kyrgyz
tajik;Tajik
uighur;Uyghur
pashtun;Pashtun
baluchi;Baloch
hazara;Hazara
turkmen;Turkmen
tatar;Tatar
central_asian;Central Asian
mongol;Mongol
siberian;Siberian
yakut;Yakut
tibetan;Tibetan
south_asian;South Asian
assamese;Assamese
bengali;Bengali
bihari;Bihari
manipuri;Manipuri
nepali;Nepali
oriya;Oriya
sinhala;Sinhalese
avadhi;Avadhi
kanauji;Kanauji
panjabi;Punjabi
kashmiri;Kashmiri
gujarati;Gujarati
marathi;Marathi
sindi;Sindhi
rajput;Rajput
kannada;Kannada
malayalam;Malayalam
tamil;Tamil
telegu;Telugu
southeast_asian;Southeast Asian
vietnamese;Vietnamese
khmer;Khmer
malay;Malay
filipino;Filipino
javan;Javanese
moluccan;Moluccan
thai;Thai
lao;Lao
shan;Shan
burmese;Burmese
asian_minor;Asian Minor
kachin;Kachin
karen;Karen
east_asian;East Asian
japanese;Japanese
manchu;Manchu
beifaren;Northern Han
nanfaren;Southern Han
korean;Korean
ainu;Ainu
hakka;Hakka
miao;Miao
min;Min
zhuang;Zhuang
yi;Yi
yue;Yue
oceanic;Oceanic
polynesian;Polynesian
hawaiian;Hawaiian
maori;Maori
aborigine;Australian Aboriginal
melanesian;Melanesian
micronesian;Micronesian
native_american;Native American
zapotec;Zapotec
mayan;Mayan
nahua;Nahuatl
tarascan;Tarascan
quechua;Quechua
guarani;Guarani
aimara;Aymara
amazonian;Amazonian
patagonian;Patagonian
guajiro;Wayuu
tupinamba;Tupinamba
metis;Metis
dakota;Dakota
cherokee;Cherokee
pueblo;Pueblo
inuit;Inuit
cree;Cree
navajo;Navajo
native_american_minor;Native American Minor
neo_european_cultures;New European Cultures
yankee;Yankee
anglo_canadian;Anglo-Canadian
french_canadian;French-Canadian
dixie;Dixie
texan;Texan
boer;Boer
australian;Australian
latin_american_cultures;Latin American Cultures
mexican;Mexican
central_american;Central American
caribeno;Caribbean
north_andean;North Andean
south_andean;South Andean
platinean;Platinean
brazilian;Brazilian
african_diaspora_cultures;African Diaspora
afro_american;African American
afro_caribbean;Afro-Caribbean
afro_caribeno;Afro-Caribbean
afro_brazilian;Afro-Brazilian
afro_antillean;Afro-Antillean
west_african;West African
akan;Akan
bambara;Bambara
dyula;Dyula
edo;Edo
ewe;Ewe
fon;Fon
fulbe;Fulbe
hausa;Hausa
ibibio;Ibibio
ibo;Igbo
kru;Kru
mande;Mande
maures;Moors
mossi;Mossi
senufo;Senufo
songhai;Songhai
tiv;Tiv
tuareg;Tuareg
wolof;Wolof
yoruba;Yoruba
central_african;Central African
bakongo;Bakongo
baguirmi;Baguirmi
fang;Fang
kanuri;Kanuri
luba;Luba
lunda;Lunda
mongo;Mongo
sara;Sara
teda;Teda
african_minor;African Minor
east_african;East African
amhara;Amhara
afar;Afar
azande;Azande
baganda;Baganda
beja;Beja
dinka;Dinka
fur;Fur
kikuyu;Kikuyu
luo;Luo
maasai;Maasai
nuer;Nuer
nuba;Nuba
oromo;Oromo
ruanda;Rwanda
rundi;Burundi
sidama;Sidama
somali;Somali
sudanese;Sudanese
sukuma;Sukuma
swahili;Swahili
tigray;Tigray
unyamwezi;Unyamwezi
southern_african;Southern African
chewa;Chewa
herero;Herero
khoisan;Khoisan
lomwe;Lomwe
makua;Makua
malagasy;Malagasy
nguni;Nguni
ovimbundu;Ovimbundu
sena;Sena
shona;Shona
sotho;Sotho
tonga;Tonga
tswana;Tswana
xhosa;Xhosa
yao;Yao
zulu;Zulu
ENG_fascist_dictatorship;Britannic Republic
ENG_fascist_dictatorship_ADJ;British
fascist_rebels_title;Fascist
fascist_rebels_name;$COUNTRY$ Fascists
fascist_rebels_desc;The Freikorps are revolutionaries driven by the new ideology of fascism. Through organized mass violence, the revolutionaries will overthrow the old monarchic order and the new democratic order alike, replacing them with the absolute rule of a fascist leviathan.
fascist_rebels_army;$COUNTRY_ADJ$ Freikorps
communist_rebels_title;Communist
communist_rebels_name;$COUNTRY$ Communists
communist_rebels_desc;The Red Guards are communists in open revolt against the government and, more importantly, against the reactionary pretenses of the bourgeois state and society. Through fighting the establishment of religion, tradition, private property and family, these revolutionaries seek to establish the "dictatorship of the proletariat" as the first step on the long and bloody road to the stateless utopia promised by communism.
communist_rebels_army;$COUNTRY_ADJ$ Red Guards
anarcho_liberal_rebels_title;Anarcho-Liberal
anarcho_liberal_rebels_name;$COUNTRY$ Anarcho-Liberals
anarcho_liberal_rebels_desc;The Civic Guards are combative liberals who have risen up against the oppression of the state machinery, whether real or perceived, and will stop at nothing to defend their personal liberties. Through fighting the autocratic state, these revolutionaries consider themselves to be true fighters for freedom.
anarcho_liberal_rebels_army;$COUNTRY_ADJ$ Civic Guards
reactionary_rebels_title;Reactionary
reactionary_rebels_name;$COUNTRY$ Reactionaries
reactionary_rebels_desc;Reactionary rebels yearn for the so-called good old days. Whether they are absolute monarchists or simply opposed to modern ideologies, you will find these counter-revolutionaries on the front lines against socialism and liberalism.
reactionary_rebels_army;$COUNTRY_ADJ$ White Army
pan_nationalist_rebels_title;Pan-Nationalist
pan_nationalist_rebels_name;$UNION_ADJ$ Pan-Nationalists
pan_nationalist_rebels_desc;Pan-Nationalist rebels seek to create a free and independent national state together with their perceived cultural brethren. Spurred on by romantic nationalist movements, they fight for what they consider their homeland and become thorns in the side of peace and order.
pan_nationalist_rebels_army;Youth $UNION$ Brigade
nationalist_rebels_title;Nationalist
nationalist_rebels_name;$INDEP$ Nationalists
nationalist_rebels_desc;Nationalist rebels seek the freedom of their nation. They are well-led and armed, and their goal is the independence of their people.
nationalist_rebels_army;$INDEP$ Nationalists
patriot_rebels_title;Patriot
patriot_rebels_name;$CULTURE$ Patriots
patriot_rebels_desc;Patriot rebels dream of unifying their homeland under one free flag. Provinces they occupy will defect to their fellow countrymen's state.
patriot_rebels_army;$CULTURE$ Patriots
partisans_title;Partisans
partisans_name;$CULTURE$ Partisans
partisans_desc;Partisans fight against the occupying forces of a foreign land, their dream is to drive the invaders from their homeland.
partisans_army;$CULTURE$ Partisans
disgruntled_rabble_title;Disgruntled Rabble
disgruntled_rabble_name;Disgruntled Rabble
disgruntled_rabble_desc;They are a mob of disgruntled citizens gathered together, their goal is nothing more than looting and smashing.
disgruntled_rabble_army;$COUNTRY_ADJ$ Mob
ORG_NAME;Organization: ?Y$VAL$?W
ORG_DESC_DAILY;Daily increase: ?Y$VAL$?W
ORG_DESC_POP;Pop contribution: ?Y$VAL$?W
ORG_DESC_ADMIN_SPENDING;Admin spending: ?Y$VAL$?W
REB_SIZE_DESC;Available brigades: ?Y$VAL$?W
REB_ACTUAL_SIZE_DESC;Brigades determined to join the general uprising: ?Y$VAL$?W
REB_CURRENT_SIZE_DESC;Brigades currently in revolt: ?Y$VAL$?W
REB_REVOLT_RISK;Revolt risk: ?Y$VAL$?W
PARTISANS_SETUP;When there is an insurgency in your country
PARTISANS_HEADER;Secret Police Report
PARTISANS_1;Insurgency!
PARTISANS_2;?Y$FACTION$?W
PARTISANS_3;has risen in revolt.
PARTISANS_4;According to reports, the following provinces have seen rebels appear:
PARTISANS_5;$PROV$
PARTISANS_6;We must concentrate our forces to deal with it.
PARTISANS_LOG;$FACTION$ has risen in revolt in $PROV$.
PARTISANS_BTN1;OK
PARTISANS_BTN2;OK
PARTISANS_BTN3;View
PARTISANS_MAP;Insurgency!
DIPLOMACY;Diplomacy
DIPLOMACY_CLOSE_WINDOW;Close Diplomacy Window
DIPLOMACY_COUNTRY;Country
DIPLOMACY_PRIO;Priority
DIPLOMACY_BOSS;Suzerain
DIPLOMACY_PRESTIGE;Prestige
DIPLOMACY_MILITARY;Military
DIPLOMACY_ECONIMIC;Industry
DIPLOMACY_TOTAL;Rank
DIPLOMACY_OPINION;Opinion
REL_HOSTILE;Hostile
REL_OPPOSED;Opposed
REL_NEUTRAL;Neutral
REL_CORDIAL;Cordial
REL_FRIENDLY;Friendly
REMOVE_REL_SPHERE_OF_INFLUENCE;Sphere of Influence
DIPLOMACY_FILTER_ALL;All
DIPLOMACY_FILTER_EUROPE;Europe
DIPLOMACY_FILTER_ASIA;Asia
DIPLOMACY_FILTER_NORTH_AMERICA;North America
DIPLOMACY_FILTER_SOUTH_AMERICA;South America
DIPLOMACY_FILTER_AFRICA;Africa
DIPLOMACY_FILTER_OCEANIA;Oceania
DIPLOMACY_FILTER_NEIGHBOURS;Neighbours
DIPLOMACY_FILTER_ENEMIES;Enemies
DIPLOMACY_FILTER_ALLIES;Allies
DIPLOMACY_FILTER_SPHERE;Sphere of Influence
DIPLOMACY_FILTER_ALL_TOOLTIP;List all countries
DIPLOMACY_FILTER_EUROPE_TOOLTIP;List ?YEuropean?W countries
DIPLOMACY_FILTER_ASIA_TOOLTIP;List ?YAsian?W countries
DIPLOMACY_FILTER_NORTH_AMERICA_TOOLTIP;List ?YNorth American?W countries
DIPLOMACY_FILTER_SOUTH_AMERICA_TOOLTIP;List ?YSouth American?W countries
DIPLOMACY_FILTER_AFRICA_TOOLTIP;List ?YAfrican?W countries
DIPLOMACY_FILTER_OCEANIA_TOOLTIP;List ?YOceanian?W countries
DIPLOMACY_FILTER_NEIGHBOURS_TOOLTIP;List your neighbouring countries
DIPLOMACY_FILTER_ENEMIES_TOOLTIP;List our current enemies
DIPLOMACY_FILTER_ALLIES_TOOLTIP;List our current allies
DIPLOMACY_FILTER_SPHERE_TOOLTIP;List countries in ?Your sphere of influence?W
DIPLOMACY_SORT_BY_COUNTRY_NAME_TOOLTIP;Sort by country name
DIPLOMACY_SORT_BY_PRIORITY_TOOLTIP;Sort by priority
DIPLOMACY_SORT_BY_BOSS_TOOLTIP;Sort by ?YSphere of Influence?W
DIPLOMACY_SORT_BY_PRESTIGE_TOOLTIP;Sort by ?YPrestige?W
DIPLOMACY_SORT_BY_MILITARY_TOOLTIP;Sort by ?YMilitary?W
DIPLOMACY_SORT_BY_ECONOMIC_TOOLTIP;Sort by ?YIndustry?W
DIPLOMACY_SORT_BY_TOTAL_TOOLTIP;Sort by rank
DIPLOMACY_SORT_BY_OPINION_TOOLTIP;Sort by ?YOpinion?W
DIPLOMACY_SORT_BY_RELATION_TOOLTIP;Sort by ?YRelation?W
DIPLOMACY_SORT_BY_GREATPOWER_TOOLTIP;Sort by $COUNTRY$ influence
DIPLOMACY_WAR_INFO;Show Wars
DIPLOMACY_GP_INFO;Show Great Powers
DIPLOMACY_NOT_ENOUGH_WARSCORE;We can only join the losing side if the war score is higher than ?Y$VALUE$%?W.
